,timestamp,open,high,low,close,volume
131,2021-01-07 14:50:00,129.135,129.19,129.05,129.155,27360
132,2021-01-07 14:45:00,129.15,129.2283,129.12,129.135,22119
133,2021-01-07 14:40:00,129.08,129.25,129.08,129.16,34816
134,2021-01-07 14:35:00,129.09,129.15,129.05,129.06,33611
135,2021-01-07 14:30:00,129.1878,129.21,129.0663,129.08,26687
136,2021-01-07 14:25:00,129.195,129.225,129.105,129.18,26913
137,2021-01-07 14:20:00,129.1252,129.235,129.1,129.2,23430
138,2021-01-07 14:15:00,129.1524,129.1524,128.95,129.14,31066
139,2021-01-07 14:10:00,129.16,129.2,129.1185,129.14,35986
140,2021-01-07 14:05:00,129.14,129.229,129.07,129.18,21387
141,2021-01-07 14:00:00,129.14,129.17,129.0676,129.14,21020
142,2021-01-07 13:55:00,129.2,129.24,129.08,129.14,21238
143,2021-01-07 13:50:00,129.18,129.2,129.03,129.19,24859
144,2021-01-07 13:45:00,129.193,129.2536,129.15,129.17,17754
145,2021-01-07 13:40:00,129.085,129.215,129.085,129.215,20870
146,2021-01-07 13:35:00,129.085,129.16,129.07,129.09,26895
147,2021-01-07 13:30:00,129.15,129.1538,129.03,129.06,17734
148,2021-01-07 13:25:00,129.29,129.33,129.12,129.176,16428
149,2021-01-07 13:20:00,129.225,129.39,129.225,129.32,19797
150,2021-01-07 13:15:00,129.225,129.26,129.13,129.21,20167
151,2021-01-07 13:10:00,129.49,129.58,129.21,129.24,58260
152,2021-01-07 13:05:00,129.43,129.58,129.42,129.51,33694
153,2021-01-07 13:00:00,129.365,129.44,129.31,129.39,25812
154,2021-01-07 12:55:00,129.21,129.42,129.2011,129.3604,26327
155,2021-01-07 12:50:00,129.16,129.23,129.13,129.19,38291
156,2021-01-07 12:45:00,129.05,129.16,129.05,129.14,29975
157,2021-01-07 12:40:00,129.15,129.23,129.02,129.06,37373
158,2021-01-07 12:35:00,128.97,129.22,128.97,129.1503,36327
159,2021-01-07 12:30:00,128.93,129.01,128.88,128.985,23603
160,2021-01-07 12:25:00,129.09,129.1,128.92,128.92,25174
161,2021-01-07 12:20:00,129.15,129.2,128.99,129.06,46100
162,2021-01-07 12:15:00,129.27,129.27,129.075,129.13,31787
163,2021-01-07 12:10:00,129.115,129.25,129.09,129.2421,36108
164,2021-01-07 12:05:00,129.18,129.24,129.09,129.13,25243
165,2021-01-07 12:00:00,129.1835,129.19,129.06,129.19,31328
166,2021-01-07 11:55:00,129.35,129.38,129.16,129.165,23641
167,2021-01-07 11:50:00,129.3838,129.54,129.305,129.3636,34640
168,2021-01-07 11:45:00,129.27,129.485,129.25,129.4,36230
169,2021-01-07 11:40:00,129.28,129.3033,129.11,129.28,45469
170,2021-01-07 11:35:00,129.36,129.4137,129.28,129.29,38988
171,2021-01-07 11:30:00,129.71,129.71,129.33,129.38,47229
172,2021-01-07 11:25:00,129.61,129.78,129.57,129.71,25959
173,2021-01-07 11:20:00,129.53,129.62,129.49,129.6,22367
174,2021-01-07 11:15:00,129.6903,129.72,129.46,129.535,39847
175,2021-01-07 11:10:00,129.92,129.92,129.66,129.69,43912
176,2021-01-07 11:05:00,129.85,129.96,129.685,129.95,39247
177,2021-01-07 11:00:00,129.87,129.87,129.695,129.83,33670
178,2021-01-07 10:55:00,130.14,130.14,129.77,129.8386,49872
179,2021-01-07 10:50:00,129.92,130.18,129.92,130.169,44837
180,2021-01-07 10:45:00,129.99,130.1,129.87,129.8861,46767
181,2021-01-07 10:40:00,129.91,130.21,129.91,130.01,66452
182,2021-01-07 10:35:00,129.86,129.95,129.7503,129.91,38132
183,2021-01-07 10:30:00,129.82,129.91,129.685,129.89,53359
184,2021-01-07 10:25:00,129.84,129.93,129.64,129.8,56608
185,2021-01-07 10:20:00,129.46,129.89,129.46,129.8221,64446
186,2021-01-07 10:15:00,129.23,129.47,129.22,129.44,43361
187,2021-01-07 10:10:00,129.29,129.445,129.2,129.2365,30910
188,2021-01-07 10:05:00,129.27,129.51,129.2,129.3,126498
189,2021-01-07 10:00:00,128.35,129.34,128.35,129.34,104415
190,2021-01-07 09:55:00,128.91,128.96,128.26,128.39,83357
191,2021-01-07 09:50:00,128.96,129.25,128.6337,128.905,90206
192,2021-01-07 09:45:00,129.6,129.67,128.94,128.94,98302
193,2021-01-07 09:40:00,130.05,130.05,129.44,129.5753,63402
194,2021-01-07 09:35:00,130.04,130.46,129.78,130.015,306003
195,2021-01-07 09:30:00,130.47,130.47,130.47,130.47,111
196,2021-01-07 09:15:00,130.22,130.22,130.22,130.22,212
197,2021-01-07 09:10:00,130.47,130.47,130.47,130.47,302
198,2021-01-07 09:05:00,130.2,130.2,130.2,130.2,652
199,2021-01-07 08:55:00,130.27,130.27,130.1,130.1,641
200,2021-01-07 08:50:00,130.27,130.27,130.27,130.27,220
201,2021-01-07 08:45:00,130.23,130.25,130.23,130.25,1083
202,2021-01-07 08:40:00,130.25,130.25,130.25,130.25,103
203,2021-01-07 08:35:00,130.0,130.01,130.0,130.01,634
204,2021-01-07 08:30:00,130.02,130.02,130.0,130.0,500
205,2021-01-07 08:10:00,129.75,129.99,129.75,129.99,1795
206,2021-01-07 08:05:00,129.75,130.0,129.6,130.0,10698
207,2021-01-07 07:35:00,129.75,129.75,129.75,129.75,357
208,2021-01-07 07:05:00,129.51,129.51,129.5,129.5,678
209,2021-01-07 07:00:00,129.37,129.37,129.31,129.31,374
210,2021-01-06 19:50:00,129.72,129.72,129.72,129.72,188
211,2021-01-06 19:35:00,129.57,129.57,129.57,129.57,344
212,2021-01-06 19:20:00,129.57,129.57,129.57,129.57,1000
213,2021-01-06 19:15:00,129.57,129.57,129.57,129.57,199
214,2021-01-06 18:55:00,129.57,129.57,129.57,129.57,587
215,2021-01-06 18:25:00,129.57,129.57,129.57,129.57,170
216,2021-01-06 18:20:00,129.31,129.31,129.31,129.31,300
217,2021-01-06 17:40:00,129.57,129.57,129.57,129.57,123
218,2021-01-06 17:30:00,129.3196,129.3196,129.3196,129.3196,100
219,2021-01-06 17:15:00,129.5,129.5,129.5,129.5,143
220,2021-01-06 17:10:00,129.31,129.31,129.31,129.31,850
221,2021-01-06 16:55:00,129.52,129.52,129.3,129.3,891
222,2021-01-06 16:40:00,129.9,129.96,129.9,129.96,1316
223,2021-01-06 16:35:00,129.31,129.55,129.31,129.5,1015
224,2021-01-06 16:30:00,129.29,129.29,129.29,129.29,12604
225,2021-01-06 16:25:00,129.02,129.3,129.02,129.3,2734
226,2021-01-06 16:15:00,129.2641,129.2641,129.2641,129.2641,1292
227,2021-01-06 16:05:00,129.29,129.29,129.01,129.29,150860
228,2021-01-06 16:00:00,129.48,129.69,129.19,129.28,340972
229,2021-01-06 15:55:00,129.54,129.575,129.06,129.46,162404
230,2021-01-06 15:50:00,129.62,129.66,129.34,129.59,101657
231,2021-01-06 15:45:00,129.345,129.6587,129.28,129.59,94927
232,2021-01-06 15:40:00,129.55,129.55,129.19,129.345,96626
233,2021-01-06 15:35:00,129.51,129.64,129.245,129.54,85606
234,2021-01-06 15:30:00,129.2,129.725,129.11,129.51,82489
235,2021-01-06 15:25:00,129.75,129.9,129.22,129.25,90214
236,2021-01-06 15:20:00,129.79,129.845,129.55,129.755,63207
237,2021-01-06 15:15:00,129.47,129.94,129.46,129.79,73051
238,2021-01-06 15:10:00,129.55,129.755,129.34,129.4699,147433
239,2021-01-06 15:05:00,130.06,130.0799,129.43,129.54,76179
240,2021-01-06 15:00:00,129.7926,130.13,129.6839,130.07,70294
241,2021-01-06 14:55:00,129.8,129.9,129.57,129.76,62389
242,2021-01-06 14:50:00,130.25,130.33,129.71,129.7101,62328
243,2021-01-06 14:45:00,130.06,130.38,129.97,130.26,61015
244,2021-01-06 14:40:00,130.39,130.45,130.041,130.07,57890
245,2021-01-06 14:35:00,130.04,130.61,130.04,130.4254,65503
246,2021-01-06 14:30:00,130.32,130.3629,129.98,130.04,90467
247,2021-01-06 14:25:00,130.45,130.59,130.2601,130.3141,63914
248,2021-01-06 14:20:00,131.01,131.035,130.31,130.4775,74127
249,2021-01-06 14:15:00,131.0422,131.165,131.0,131.0,35784
250,2021-01-06 14:10:00,131.03,131.17,130.98,131.05,43097
251,2021-01-06 14:05:00,130.98,131.065,130.89,131.02,44990
252,2021-01-06 14:00:00,130.93,130.99,130.915,130.965,47309
253,2021-01-06 13:55:00,131.005,131.08,130.9,130.93,38003
254,2021-01-06 13:50:00,130.8156,131.01,130.73,130.99,37266
255,2021-01-06 13:45:00,130.56,130.89,130.56,130.835,49024
256,2021-01-06 13:40:00,130.65,130.72,130.57,130.57,45282
257,2021-01-06 13:35:00,130.935,130.96,130.62,130.63,37900
258,2021-01-06 13:30:00,131.13,131.16,130.92,130.93,39140
259,2021-01-06 13:25:00,131.283,131.41,131.07,131.1583,48426
260,2021-01-06 13:20:00,131.29,131.48,131.26,131.2957,94235
261,2021-01-06 13:15:00,131.16,131.31,131.04,131.3,32300
262,2021-01-06 13:10:00,131.25,131.33,131.1443,131.16,38057
263,2021-01-06 13:05:00,131.15,131.25,131.13,131.2,46839
264,2021-01-06 13:00:00,131.04,131.19,130.93,131.16,58077
265,2021-01-06 12:55:00,130.8,131.07,130.74,131.03,205237
266,2021-01-06 12:50:00,130.68,130.8,130.66,130.79,56528
267,2021-01-06 12:45:00,130.76,130.78,130.58,130.69,48617
268,2021-01-06 12:40:00,130.87,130.93,130.73,130.74,57278
269,2021-01-06 12:35:00,130.64,130.92,130.62,130.87,60769
270,2021-01-06 12:30:00,130.6469,130.74,130.54,130.63,47495
271,2021-01-06 12:25:00,130.73,130.84,130.6255,130.6353,43532
272,2021-01-06 12:20:00,130.8183,130.87,130.69,130.72,39846
273,2021-01-06 12:15:00,130.67,130.836,130.665,130.836,63681
274,2021-01-06 12:10:00,130.6757,130.755,130.48,130.64,47189
275,2021-01-06 12:05:00,130.62,130.7,130.54,130.67,57171
276,2021-01-06 12:00:00,131.005,131.02,130.54,130.6,58210
277,2021-01-06 11:55:00,130.91,131.01,130.7,131.005,139161
278,2021-01-06 11:50:00,130.81,130.975,130.75,130.91,62403
279,2021-01-06 11:45:00,131.04,131.11,130.77,130.8,99352
280,2021-01-06 11:40:00,131.046,131.2183,130.905,131.04,91607
281,2021-01-06 11:35:00,130.93,131.08,130.78,131.01,64501
282,2021-01-06 11:30:00,131.09,131.23,130.85,130.91,112187
283,2021-01-06 11:25:00,131.55,131.55,130.98,131.075,96937
284,2021-01-06 11:20:00,131.73,131.88,131.56,131.56,90072
285,2021-01-06 11:15:00,131.53,131.79,131.53,131.705,82053
286,2021-01-06 11:10:00,131.73,131.78,131.49,131.515,82395
287,2021-01-06 11:05:00,131.53,131.85,131.53,131.77,117568
288,2021-01-06 11:00:00,131.35,131.58,131.1,131.53,117372
289,2021-01-06 10:55:00,131.54,131.5516,131.22,131.3177,160318
290,2021-01-06 10:50:00,131.29,131.67,131.29,131.54,278508
291,2021-01-06 10:45:00,130.58,131.31,130.5761,131.3,206227
292,2021-01-06 10:40:00,130.2,130.58,130.11,130.5778,116355
293,2021-01-06 10:35:00,129.68,130.2,129.68,130.175,202470
294,2021-01-06 10:30:00,129.46,129.69,129.44,129.66,75118
295,2021-01-06 10:25:00,129.56,129.635,129.3401,129.45,72806
296,2021-01-06 10:20:00,129.44,129.73,129.4096,129.5551,111989
297,2021-01-06 10:15:00,129.28,129.4649,129.2,129.455,115613
298,2021-01-06 10:10:00,128.85,129.25,128.8,129.25,113411
299,2021-01-06 10:05:00,128.295,128.86,128.21,128.84,127487
300,2021-01-06 10:00:00,128.195,128.32,128.04,128.295,71326
301,2021-01-06 09:55:00,127.625,128.25,127.625,128.18,100412
302,2021-01-06 09:50:00,127.738,127.99,127.5983,127.63,113132
303,2021-01-06 09:45:00,127.72,127.85,127.5,127.7462,72630
304,2021-01-06 09:40:00,127.48,127.885,127.372,127.72,77933
305,2021-01-06 09:35:00,126.9,127.565,126.72,127.4,318596
306,2021-01-06 09:30:00,126.8,126.8,126.8,126.8,1134
307,2021-01-06 09:25:00,126.74,126.75,126.74,126.75,414
308,2021-01-06 09:15:00,126.74,126.74,126.58,126.58,668
309,2021-01-06 09:05:00,126.8499,126.85,126.84,126.84,346
310,2021-01-06 09:00:00,126.99,127.0,126.95,126.95,666
311,2021-01-06 08:50:00,127.05,127.05,127.03,127.03,704
312,2021-01-06 08:45:00,127.1199,127.12,127.03,127.12,1441
313,2021-01-06 08:40:00,127.12,127.12,127.12,127.12,100
314,2021-01-06 08:25:00,127.4499,127.55,127.4499,127.55,612
315,2021-01-06 08:20:00,127.4,127.4,127.4,127.4,410
316,2021-01-06 08:15:00,127.49,127.49,127.37,127.4,2498
317,2021-01-06 08:10:00,127.49,127.5,127.49,127.5,536
318,2021-01-06 08:05:00,126.9497,127.75,126.9497,127.7,3742
319,2021-01-06 08:00:00,127.7,127.7,127.7,127.7,453
320,2021-01-06 07:55:00,127.7,127.7,127.7,127.7,508
321,2021-01-06 07:50:00,127.5,127.7,127.5,127.7,3794
322,2021-01-06 07:45:00,127.51,127.51,127.5,127.5,1045
323,2021-01-06 07:40:00,127.55,127.55,127.55,127.55,326
324,2021-01-06 07:35:00,127.51,127.51,127.5,127.5,764
325,2021-01-06 07:25:00,126.8,127.5,126.8,127.5,15885
326,2021-01-06 07:10:00,126.75,126.75,126.75,126.75,325
327,2021-01-06 07:05:00,126.61,126.75,126.28,126.75,3485
328,2021-01-06 06:55:00,127.59,127.59,127.59,127.59,212
329,2021-01-06 06:50:00,127.5,127.5,127.5,127.5,169
330,2021-01-06 06:40:00,127.5,127.5,127.5,127.5,1019
331,2021-01-06 06:30:00,127.72,128.0,127.72,128.0,500
332,2021-01-06 06:20:00,127.77,127.77,127.75,127.75,202
333,2021-01-06 06:15:00,127.5,127.78,127.5,127.78,855
334,2021-01-06 06:10:00,126.45,127.5,126.45,127.5,7977
335,2021-01-06 06:05:00,126.08,126.49,126.08,126.49,421
336,2021-01-06 05:25:00,125.9,125.9,125.9,125.9,500
337,2021-01-06 04:55:00,125.78,125.78,125.78,125.78,463
338,2021-01-06 04:05:00,126.13,126.13,126.13,126.13,100
339,2021-01-05 20:00:00,126.25,126.25,126.25,126.25,317
340,2021-01-05 19:55:00,126.45,126.45,126.45,126.45,202
341,2021-01-05 19:30:00,126.24,126.24,126.24,126.24,100
342,2021-01-05 19:25:00,126.14,126.14,126.14,126.14,463
343,2021-01-05 18:55:00,125.9,125.9,125.9,125.9,310
344,2021-01-05 18:50:00,125.97,125.97,125.97,125.97,353
345,2021-01-05 18:40:00,126.0,126.0,126.0,126.0,553
346,2021-01-05 18:35:00,126.09,126.14,126.09,126.14,1081
347,2021-01-05 18:30:00,126.05,126.05,126.05,126.05,500
348,2021-01-05 18:15:00,125.99,125.99,125.99,125.99,200
349,2021-01-05 18:10:00,125.99,125.99,125.99,125.99,100
350,2021-01-05 17:35:00,125.95,125.95,125.95,125.95,100
351,2021-01-05 17:30:00,125.96,125.96,125.95,125.95,856
352,2021-01-05 17:15:00,126.14,126.14,126.14,126.14,161633
353,2021-01-05 16:45:00,126.14,126.14,126.14,126.14,104
354,2021-01-05 16:15:00,126.14,126.1401,126.14,126.14,7948
355,2021-01-05 16:10:00,126.14,126.1402,126.1148,126.1402,1675
356,2021-01-05 16:05:00,126.14,126.14,126.14,126.14,527739
357,2021-01-05 16:00:00,125.99,126.24,125.5,126.21,338019
358,2021-01-05 15:55:00,126.13,126.21,125.89,125.98,85661
359,2021-01-05 15:50:00,126.08,126.14,125.99,126.1,93109
360,2021-01-05 15:45:00,125.82,126.08,125.81,126.08,70250
361,2021-01-05 15:40:00,125.98,126.03,125.81,125.81,60841
362,2021-01-05 15:35:00,125.96,126.01,125.9,125.9701,49441
363,2021-01-05 15:30:00,126.128,126.13,125.975,125.975,39928
364,2021-01-05 15:25:00,126.22,126.22,126.0,126.12,46636
365,2021-01-05 15:20:00,126.2999,126.34,126.2,126.2299,38567
366,2021-01-05 15:15:00,126.4,126.425,126.25,126.2925,51125
367,2021-01-05 15:10:00,126.4,126.4605,126.385,126.4199,37902
368,2021-01-05 15:05:00,126.14,126.41,126.13,126.4066,49838
369,2021-01-05 15:00:00,126.21,126.21,126.13,126.15,58393
370,2021-01-05 14:55:00,126.4704,126.475,126.2,126.215,33304
371,2021-01-05 14:50:00,126.505,126.51,126.4001,126.48,56401
372,2021-01-05 14:45:00,126.57,126.6,126.4765,126.494,47957
373,2021-01-05 14:40:00,126.48,126.61,126.47,126.55,40765
374,2021-01-05 14:35:00,126.5,126.68,126.4712,126.4712,38632
375,2021-01-05 14:30:00,126.39,126.52,126.325,126.48,78810
376,2021-01-05 14:25:00,126.32,126.39,126.25,126.37,34635
377,2021-01-05 14:20:00,126.3,126.43,126.25,126.3,45536
378,2021-01-05 14:15:00,126.26,126.4,126.23,126.282,46715
379,2021-01-05 14:10:00,126.0737,126.3,126.04,126.24,62924
380,2021-01-05 14:05:00,125.865,126.24,125.865,126.07,130015
381,2021-01-05 14:00:00,125.6878,125.89,125.68,125.8512,46051
382,2021-01-05 13:55:00,125.68,125.77,125.66,125.685,17182
383,2021-01-05 13:50:00,125.6356,125.72,125.6,125.695,18993
384,2021-01-05 13:45:00,125.5734,125.68,125.57,125.63,17577
385,2021-01-05 13:40:00,125.59,125.68,125.55,125.58,31827
386,2021-01-05 13:35:00,125.67,125.79,125.6,125.6,53642
387,2021-01-05 13:30:00,125.535,125.68,125.532,125.68,26830
388,2021-01-05 13:25:00,125.5328,125.57,125.435,125.5301,27637
389,2021-01-05 13:20:00,125.56,125.62,125.5066,125.545,25182
390,2021-01-05 13:15:00,125.475,125.64,125.47,125.569,20988
391,2021-01-05 13:10:00,125.475,125.5178,125.43,125.47,16797
392,2021-01-05 13:05:00,125.4214,125.59,125.32,125.5,53095
393,2021-01-05 13:00:00,125.335,125.45,125.325,125.4285,33972
394,2021-01-05 12:55:00,125.26,125.37,125.24,125.34,40394
395,2021-01-05 12:50:00,125.21,125.3,125.1622,125.2689,27923
396,2021-01-05 12:45:00,125.225,125.25,125.17,125.21,23750
397,2021-01-05 12:40:00,125.24,125.31,125.2189,125.22,41010
398,2021-01-05 12:35:00,125.23,125.2999,125.135,125.22,30410
399,2021-01-05 12:30:00,125.2678,125.3,125.214,125.24,39914
400,2021-01-05 12:25:00,125.1805,125.2738,125.13,125.25,33451
401,2021-01-05 12:20:00,125.125,125.24,125.05,125.155,26994
402,2021-01-05 12:15:00,125.185,125.27,125.12,125.13,32683
403,2021-01-05 12:10:00,125.1878,125.33,125.15,125.18,45925
404,2021-01-05 12:05:00,124.9,125.16,124.9,125.159,37229
405,2021-01-05 12:00:00,125.0354,125.0716,124.86,124.88,29007
406,2021-01-05 11:55:00,124.86,125.05,124.8365,125.04,42494
407,2021-01-05 11:50:00,125.1023,125.1023,124.85,124.85,25598
